Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       8/22          luaK_infix [208]
[317]    0.0    0.00    0.00      22         tonumeral [317]
-----------------------------------------------
                0.00    0.00       4/19          forbody <cycle 1> [185]
                0.00    0.00       5/19          getglobalattribute [117]
                0.00    0.00      10/19          discharge2reg <cycle 2> [113]
[318]    0.0    0.00    0.00      19         luaK_codeABx [318]
-----------------------------------------------
                0.00    0.00      19/19          freehash [248]
[319]    0.0    0.00    0.00      19         luaS_hashlongstr [319]
                0.00    0.00       3/356         luaS_hash [251]
-----------------------------------------------
                0.00    0.00       1/18          lua_pcallk <cycle 1> [433]
                0.00    0.00      17/18          lua_rotate [326]
[320]    0.0    0.00    0.00      18         index2stack [320]
-----------------------------------------------
                0.00    0.00      18/18          propagateall [35]
[321]    0.0    0.00    0.00      18         traverseproto [321]
                0.00    0.00      30/555849      reallymarkobject [227]
                0.00    0.00       6/555622      linkgclist_ [228]
-----------------------------------------------
                0.00    0.00      17/17          l_str2int [323]
[322]    0.0    0.00    0.00      17         isneg [322]
-----------------------------------------------
                0.00    0.00      17/17          luaO_str2num [324]
[323]    0.0    0.00    0.00      17         l_str2int [323]
                0.00    0.00      17/17          isneg [322]
-----------------------------------------------
                0.00    0.00      17/17          read_numeral [218]
[324]    0.0    0.00    0.00      17         luaO_str2num [324]
                0.00    0.00      17/17          l_str2int [323]
-----------------------------------------------
                0.00    0.00       1/17          pmain <cycle 1> [174]
                0.00    0.00      16/17          luaL_setfuncs [44]
[325]    0.0    0.00    0.00      17         lua_pushboolean [325]
-----------------------------------------------
                0.00    0.00       1/17          pushargs [167]
                0.00    0.00       1/17          luaL_loadfilex <cycle 1> [460]
                0.00    0.00       2/17          docall <cycle 1> [215]
                0.00    0.00       3/17          luaL_pushresult [189]
                0.00    0.00      10/17          luaL_requiref <cycle 1> [73]
[326]    0.0    0.00    0.00      17         lua_rotate [326]
                0.00    0.00      34/63          f_call [275]
                0.00    0.00      17/18          index2stack [320]
-----------------------------------------------
                0.00    0.00       1/16          pushargs [167]
                0.00    0.00      15/16          luaL_setfuncs [44]
[327]    0.0    0.00    0.00      16         luaL_checkstack [327]
                0.00    0.00      16/16          lua_checkstack [328]
-----------------------------------------------
                0.00    0.00      16/16          luaL_checkstack [327]
[328]    0.0    0.00    0.00      16         lua_checkstack [328]
-----------------------------------------------
                0.00    0.00      16/16          setseed [473]
[329]    0.0    0.00    0.00      16         nextrand [329]
                0.00    0.00      32/32          rotl [300]
-----------------------------------------------
                                   5             luaD_rawrunprotected <cycle 1> [56]
                                  10             lua_callk <cycle 1> [354]
[330]    0.0    0.00    0.00      15         ccall <cycle 1> [330]
                                  15             luaD_precall <cycle 1> [10]
                                   1             luaV_execute <cycle 1> [3]
-----------------------------------------------
                0.00    0.00       5/15          luaD_rawrunprotected <cycle 1> [56]
                0.00    0.00      10/15          lua_callk <cycle 1> [354]
[331]    0.0    0.00    0.00      15         luaD_callnoyield [331]
-----------------------------------------------
                0.00    0.00       1/15          lua_getglobal [166]
                0.00    0.00       1/15          lua_load <cycle 1> [466]
                0.00    0.00       2/15          k2proto [52]
                0.00    0.00      11/15          lua_setglobal [96]
[332]    0.0    0.00    0.00      15         luaH_getint [332]
                0.00    0.00      15/24          checkrange [307]
                0.00    0.00       2/86          newcheckedkey [265]
-----------------------------------------------
                0.00    0.00       3/15          luaL_getsubtable <cycle 1> [71]
                0.00    0.00       6/15          luaL_callmeta <cycle 1> [378]
                0.00    0.00       6/15          luaL_tolstring <cycle 1> [379]
[333]    0.0    0.00    0.00      15         lua_absindex [333]
-----------------------------------------------
                0.00    0.00       6/15          luaL_getmetafield <cycle 1> [148]
                0.00    0.00       9/15          luaL_testudata [98]
[334]    0.0    0.00    0.00      15         lua_getmetatable [334]
                0.00    0.00      15/370         index2value [250]
-----------------------------------------------
                0.00    0.00       1/14          mainfunc <cycle 1> [131]
                0.00    0.00       2/14          forbody <cycle 1> [185]
                0.00    0.00       2/14          forstat <cycle 1> [216]
                0.00    0.00       4/14          block <cycle 1> [211]
                0.00    0.00       5/14          body <cycle 1> [79]
[335]    0.0    0.00    0.00      14         enterblock [335]
-----------------------------------------------
                0.00    0.00      14/14          luaK_int [150]
[336]    0.0    0.00    0.00      14         fitsBx [336]
-----------------------------------------------
                0.00    0.00       1/14          codeeq [198]
                0.00    0.00       1/14          codeorder [199]
                0.00    0.00       2/14          fornum <cycle 1> [134]
                0.00    0.00      10/14          discharge2reg <cycle 2> [113]
[337]    0.0    0.00    0.00      14         luaK_jump [337]
-----------------------------------------------
                0.00    0.00      14/14          getgeneric [347]
[338]    0.0    0.00    0.00      14         luaS_eqstr [338]
-----------------------------------------------
                0.00    0.00      14/14          auxgetstr [51]
[339]    0.0    0.00    0.00      14         luaV_finishget [339]
-----------------------------------------------
                0.00    0.00      14/14          leaveblock [187]
[340]    0.0    0.00    0.00      14         solvegotos [340]
-----------------------------------------------
                0.00    0.00      13/13          luaO_pushvfstring <cycle 1> [412]
[341]    0.0    0.00    0.00      13         addstr2buff [341]
-----------------------------------------------
                                   4             constfolding [342]
                0.00    0.00       2/13          luaK_goiftrue [220]
                0.00    0.00       4/13          patchlistaux [383]
                0.00    0.00       7/13          luaK_posfix [171]
[342]    0.0    0.00    0.00      13+4       constfolding [342]
                0.00    0.00       7/22          tonumeral [317]
                                   4             constfolding [342]
-----------------------------------------------
                0.00    0.00       1/13          lua_getglobal [166]
                0.00    0.00       1/13          lua_load <cycle 1> [466]
                0.00    0.00      11/13          lua_setglobal [96]
[343]    0.0    0.00    0.00      13         getGlobalTable [343]
-----------------------------------------------
                0.00    0.00       6/13          close_func [99]
                0.00    0.00       7/13          retstat <cycle 1> [156]
[344]    0.0    0.00    0.00      13         luaK_ret [344]
                0.00    0.00      13/75          luaY_checklimit [271]
-----------------------------------------------
                0.00    0.00       1/13          luaL_loadfilex <cycle 1> [460]
                0.00    0.00       3/13          luaL_checklstring [410]
                0.00    0.00       3/13          luaL_addvalue [408]
                0.00    0.00       3/13          luaB_print <cycle 1> [407]
                0.00    0.00       3/13          str_format <cycle 1> [190]
[345]    0.0    0.00    0.00      13         lua_tolstring [345]
                0.00    0.00      13/370         index2value [250]
-----------------------------------------------
                0.00    0.00       3/12          luaC_checkfinalizer [161]
                0.00    0.00       9/12          correctpointers [402]
[346]    0.0    0.00    0.00      12         checkpointer [346]
-----------------------------------------------
                0.00    0.00       3/12          Hgetlongstr [397]
                0.00    0.00       3/12          luaH_get [74]
                0.00    0.00       6/12          luaH_pset [286]
[347]    0.0    0.00    0.00      12         getgeneric [347]
                0.00    0.00      34/1086        freehash [248]
                0.00    0.00      14/14          luaS_eqstr [338]
-----------------------------------------------
                0.00    0.00       3/12          luaL_addvalue [408]
                0.00    0.00       9/12          str_format <cycle 1> [190]
[348]    0.0    0.00    0.00      12         prepbuffsize [348]
-----------------------------------------------
                0.00    0.00       2/11          lua_rawgeti [434]
                0.00    0.00       3/11          lua_rawget [149]
                0.00    0.00       6/11          lua_rawseti [191]
[349]    0.0    0.00    0.00      11         gettable [349]
                0.00    0.00      11/370         index2value [250]
-----------------------------------------------
                0.00    0.00      11/11          exp2RK [200]
[350]    0.0    0.00    0.00      11         luaK_exp2K [350]
-----------------------------------------------
                0.00    0.00       1/11          main [1]
                0.00    0.00      10/11          luaL_requiref <cycle 1> [73]
[351]    0.0    0.00    0.00      11         lua_toboolean [351]
                0.00    0.00      11/370         index2value [250]
-----------------------------------------------
                0.00    0.00       2/10          retstat <cycle 1> [156]
                0.00    0.00       4/10          checkrepeated <cycle 2> [213]
                0.00    0.00       4/10          funcargs <cycle 1> [138]
[352]    0.0    0.00    0.00      10         luaK_setreturns [352]
                0.00    0.00      10/75          luaY_checklimit [271]
-----------------------------------------------
                0.00    0.00       1/10          pmain <cycle 1> [174]
                0.00    0.00       1/10          luaopen_coroutine [87]
                0.00    0.00       1/10          luaopen_debug [88]
                0.00    0.00       1/10          luaopen_io <cycle 1> [67]
                0.00    0.00       1/10          luaopen_math [63]
                0.00    0.00       1/10          luaopen_package <cycle 1> [61]
                0.00    0.00       1/10          luaopen_os [89]
                0.00    0.00       1/10          luaopen_string <cycle 1> [90]
                0.00    0.00       1/10          luaopen_table [91]
                0.00    0.00       1/10          luaopen_utf8 [84]
[353]    0.0    0.00    0.00      10         luaL_checkversion_ [353]
                0.00    0.00      10/10          lua_version [356]
-----------------------------------------------
                                  10             luaL_requiref <cycle 1> [73]
[354]    0.0    0.00    0.00      10         lua_callk <cycle 1> [354]
                0.00    0.00      10/15          luaD_callnoyield [331]
                                  10             ccall <cycle 1> [330]
-----------------------------------------------
                0.00    0.00       1/10          pmain <cycle 1> [174]
                0.00    0.00       9/10          luaL_testudata [98]
[355]    0.0    0.00    0.00      10         lua_touserdata [355]
                0.00    0.00      10/370         index2value [250]
-----------------------------------------------
                0.00    0.00      10/10          luaL_checkversion_ [353]
[356]    0.0    0.00    0.00      10         lua_version [356]
-----------------------------------------------
                0.00    0.00       1/9           codeeq [198]
                0.00    0.00       1/9           codeorder [199]
                0.00    0.00       7/9           finishbinexpval [154]
[357]    0.0    0.00    0.00       9         freeexps [357]
-----------------------------------------------
                                   9             localstat <cycle 1> [181]
[358]    0.0    0.00    0.00       9         getvarattribute <cycle 1> [358]
                                   9             testnext <cycle 1> [259]
-----------------------------------------------
                0.00    0.00       9/9           str_format <cycle 1> [190]
[359]    0.0    0.00    0.00       9         luaL_prepbuffsize [359]
-----------------------------------------------
                0.00    0.00       9/9           luaL_testudata [98]
[360]    0.0    0.00    0.00       9         luaV_equalobj [360]
-----------------------------------------------
                0.00    0.00       9/9           luaL_testudata [98]
[361]    0.0    0.00    0.00       9         lua_rawequal [361]
                0.00    0.00      18/370         index2value [250]
-----------------------------------------------
                                   8             statement <cycle 1> [192]
[362]    0.0    0.00    0.00       8         exprstat <cycle 1> [362]
                                   8             suffixedexp <cycle 1> [59]
                                   5             restassign <cycle 1> [168]
-----------------------------------------------
                0.00    0.00       8/8           luaH_set [77]
[363]    0.0    0.00    0.00       8         finishnodeset [363]
-----------------------------------------------
                0.00    0.00       2/8           isSCnumber [406]
                0.00    0.00       6/8           finishbinexpneg [175]
[364]    0.0    0.00    0.00       8         fitsC [364]
-----------------------------------------------
                0.00    0.00       2/8           luaY_parser <cycle 1> [108]
                0.00    0.00       6/8           open_func [107]
[365]    0.0    0.00    0.00       8         luaD_inctop [365]
-----------------------------------------------
                0.00    0.00       2/8           forbody <cycle 1> [185]
                0.00    0.00       6/8           luaK_patchtohere [377]
[366]    0.0    0.00    0.00       8         luaK_getlabel [366]
-----------------------------------------------
                0.00    0.00       1/8           docall <cycle 1> [215]
                0.00    0.00       1/8           luaL_loadfilex <cycle 1> [460]
                0.00    0.00       3/8           luaB_print <cycle 1> [407]
                0.00    0.00       3/8           str_format <cycle 1> [190]
[367]    0.0    0.00    0.00       8         lua_gettop [367]
-----------------------------------------------
                0.00    0.00       2/8           luaopen_math [63]
                0.00    0.00       6/8           os_clock [382]
[368]    0.0    0.00    0.00       8         lua_pushnumber [368]
-----------------------------------------------
                0.00    0.00       7/7           luaD_poscall [301]
[369]    0.0    0.00    0.00       7         genmoveresults [369]
-----------------------------------------------
                0.00    0.00       3/7           isSCint [405]
                0.00    0.00       4/7           finishbinexpneg [175]
[370]    0.0    0.00    0.00       7         isKint [370]
-----------------------------------------------
                0.00    0.00       7/7           propagateall [35]
[371]    0.0    0.00    0.00       7         traverseCclosure [371]
                0.00    0.00       1/555849      reallymarkobject [227]
-----------------------------------------------
                0.00    0.00       6/6           checkformat [399]
[372]    0.0    0.00    0.00       6         get2digits [372]
-----------------------------------------------
                0.00    0.00       6/6           str_format <cycle 1> [190]
[373]    0.0    0.00    0.00       6         getformat [373]
-----------------------------------------------
                                   1             luaD_protectedparser <cycle 1> [153]
                                   2             lua_pcallk <cycle 1> [433]
                                   3             GCTM <cycle 1> [160]
[374]    0.0    0.00    0.00       6         luaD_pcall <cycle 1> [374]
                                   6             luaD_rawrunprotected <cycle 1> [56]
-----------------------------------------------
                0.00    0.00       6/6           close_func [99]
[375]    0.0    0.00    0.00       6         luaK_finish [375]
                0.00    0.00       2/2           finaltarget [425]
                0.00    0.00       2/4           fixjump [394]
-----------------------------------------------
                0.00    0.00       2/6           luaK_goiftrue [220]
                0.00    0.00       4/6           ifstat <cycle 1> [426]
[376]    0.0    0.00    0.00       6         luaK_patchlist [376]
-----------------------------------------------
                0.00    0.00       2/6           luaK_goiftrue [220]
                0.00    0.00       4/6           ifstat <cycle 1> [426]
[377]    0.0    0.00    0.00       6         luaK_patchtohere [377]
                0.00    0.00       6/8           luaK_getlabel [366]
-----------------------------------------------
                                   6             luaL_tolstring <cycle 1> [379]
[378]    0.0    0.00    0.00       6         luaL_callmeta <cycle 1> [378]
                0.00    0.00       6/15          lua_absindex [333]
                                   6             luaL_getmetafield <cycle 1> [148]
-----------------------------------------------
                                   3             luaB_print <cycle 1> [407]
                                   3             str_format <cycle 1> [190]
[379]    0.0    0.00    0.00       6         luaL_tolstring <cycle 1> [379]
                0.00    0.00       6/15          lua_absindex [333]
                0.00    0.00       6/6           lua_type [381]
                0.00    0.00       3/3           lua_numbertocstring [417]
                0.00    0.00       3/40          lua_pushvalue [291]
                                   6             luaL_callmeta <cycle 1> [378]
                                   3             lua_pushstring <cycle 1> [92]
-----------------------------------------------
                0.00    0.00       6/6           lua_newstate [7]
[380]    0.0    0.00    0.00       6         luaO_codeparam [380]
                0.00    0.00       6/51          luaO_ceillog2 [281]
-----------------------------------------------
                0.00    0.00       6/6           luaL_tolstring <cycle 1> [379]
[381]    0.0    0.00    0.00       6         lua_type [381]
                0.00    0.00       6/370         index2value [250]
-----------------------------------------------
                0.00    0.00       6/6           precallC <cycle 1> [47]
[382]    0.0    0.00    0.00       6         os_clock [382]
                0.00    0.00       6/8           lua_pushnumber [368]
-----------------------------------------------
                0.00    0.00       2/6           luaK_goiftrue [220]
                0.00    0.00       4/6           ifstat <cycle 1> [426]
[383]    0.0    0.00    0.00       6         patchlistaux [383]
                0.00    0.00       4/13          constfolding [342]
                0.00    0.00       2/4           fixjump [394]
-----------------------------------------------
                0.00    0.00       1/5           codeorder [199]
                0.00    0.00       4/5           codebinexpval [164]
[384]    0.0    0.00    0.00       5         binopr2op [384]
-----------------------------------------------
                                   5             fieldsel <cycle 1> [119]
[385]    0.0    0.00    0.00       5         codename <cycle 1> [385]
                                   5             str_checkname <cycle 1> [268]
-----------------------------------------------
                0.00    0.00       1/5           luaopen_base <cycle 1> [85]
                0.00    0.00       1/5           luaopen_package <cycle 1> [61]
                0.00    0.00       3/5           luaL_getmetafield <cycle 1> [148]
[386]    0.0    0.00    0.00       5         finishrawget [386]
-----------------------------------------------
                0.00    0.00       1/5           luaK_posfix [171]
                0.00    0.00       2/5           restassign <cycle 1> [168]
                0.00    0.00       2/5           luaK_infix [208]
[387]    0.0    0.00    0.00       5         luaK_setoneret [387]
-----------------------------------------------
                0.00    0.00       1/5           main [1]
                0.00    0.00       1/5           setseed [473]
                0.00    0.00       1/5           setrandfunc [173]
                0.00    0.00       2/5           luaopen_math [63]
[388]    0.0    0.00    0.00       5         lua_pushinteger [388]
-----------------------------------------------
                0.00    0.00       4/4           codebinexpval [164]
[389]    0.0    0.00    0.00       4         binopr2TM [389]
-----------------------------------------------
                0.00    0.00       4/4           localstat <cycle 1> [181]
[390]    0.0    0.00    0.00       4         checktoclose [390]
-----------------------------------------------
                0.00    0.00       4/4           subexpr <cycle 1> [128]
[391]    0.0    0.00    0.00       4         codearith [391]
                0.00    0.00       4/22          tonumeral [317]
-----------------------------------------------
                0.00    0.00       4/4           subexpr <cycle 1> [128]
[392]    0.0    0.00    0.00       4         codebinNoK [392]
-----------------------------------------------
                0.00    0.00       4/4           forbody <cycle 1> [185]
[393]    0.0    0.00    0.00       4         fixforjump [393]
-----------------------------------------------
                0.00    0.00       2/4           patchlistaux [383]
                0.00    0.00       2/4           luaK_finish [375]
[394]    0.0    0.00    0.00       4         fixjump [394]
-----------------------------------------------
                0.00    0.00       4/4           luaV_execute <cycle 1> [3]
[395]    0.0    0.00    0.00       4         luaT_adjustvarargs [395]
                0.00    0.00       4/35000107     getnumargs [221]
-----------------------------------------------
                0.00    0.00       1/4           main [1]
                0.00    0.00       3/4           str_format <cycle 1> [190]
[396]    0.0    0.00    0.00       4         lua_pushlightuserdata [396]
-----------------------------------------------
                0.00    0.00       3/3           luaH_getstr [50]
[397]    0.0    0.00    0.00       3         Hgetlongstr [397]
                0.00    0.00       3/12          getgeneric [347]
-----------------------------------------------
                0.00    0.00       3/3           str_format <cycle 1> [190]
[398]    0.0    0.00    0.00       3         addlenmod [398]
-----------------------------------------------
                0.00    0.00       3/3           str_format <cycle 1> [190]
[399]    0.0    0.00    0.00       3         checkformat [399]
                0.00    0.00       6/6           get2digits [372]
-----------------------------------------------
                                   3             luaO_pushvfstring <cycle 1> [412]
[400]    0.0    0.00    0.00       3         clearbuff <cycle 1> [400]
                                   3             luaD_rawrunprotected <cycle 1> [56]
-----------------------------------------------
                0.00    0.00       3/3           subexpr <cycle 1> [128]
[401]    0.0    0.00    0.00       3         codecommutative [401]
                0.00    0.00       3/22          tonumeral [317]
                0.00    0.00       3/3           isSCint [405]
-----------------------------------------------
                0.00    0.00       3/3           luaC_checkfinalizer [161]
[402]    0.0    0.00    0.00       3         correctpointers [402]
                0.00    0.00       9/12          checkpointer [346]
-----------------------------------------------
                0.00    0.00       3/3           luaZ_fill [415]
[403]    0.0    0.00    0.00       3         getF [403]
-----------------------------------------------
                0.00    0.00       3/3           luaO_pushvfstring <cycle 1> [412]
[404]    0.0    0.00    0.00       3         initbuff [404]
-----------------------------------------------
                0.00    0.00       3/3           codecommutative [401]
[405]    0.0    0.00    0.00       3         isSCint [405]
                0.00    0.00       3/7           isKint [370]
-----------------------------------------------
                0.00    0.00       1/3           codeeq [198]
                0.00    0.00       1/3           codeorder [199]
                0.00    0.00       1/3           luaK_infix [208]
[406]    0.0    0.00    0.00       3         isSCnumber [406]
                0.00    0.00       2/8           fitsC [364]
-----------------------------------------------
                                   3             precallC <cycle 1> [47]
[407]    0.0    0.00    0.00       3         luaB_print <cycle 1> [407]
                0.00    0.00       3/8           lua_gettop [367]
                0.00    0.00       3/13          lua_tolstring [345]
                0.00    0.00       3/83          lua_settop [267]
                                   3             luaL_tolstring <cycle 1> [379]
-----------------------------------------------
                0.00    0.00       3/3           str_format <cycle 1> [190]
[408]    0.0    0.00    0.00       3         luaL_addvalue [408]
                0.00    0.00       3/13          lua_tolstring [345]
                0.00    0.00       3/12          prepbuffsize [348]
                0.00    0.00       3/83          lua_settop [267]
-----------------------------------------------
                0.00    0.00       3/3           str_format <cycle 1> [190]
[409]    0.0    0.00    0.00       3         luaL_buffinit [409]
-----------------------------------------------
                0.00    0.00       3/3           str_format <cycle 1> [190]
[410]    0.0    0.00    0.00       3         luaL_checklstring [410]
                0.00    0.00       3/13          lua_tolstring [345]
-----------------------------------------------
                0.00    0.00       3/3           str_format <cycle 1> [190]
[411]    0.0    0.00    0.00       3         luaL_checknumber [411]
                0.00    0.00       3/3           lua_tonumberx [420]
-----------------------------------------------
                                   3             lua_pushfstring <cycle 1> [418]
[412]    0.0    0.00    0.00       3         luaO_pushvfstring <cycle 1> [412]
                0.00    0.00      13/13          addstr2buff [341]
                0.00    0.00       3/3           initbuff [404]
                                   3             clearbuff <cycle 1> [400]
-----------------------------------------------
                0.00    0.00       3/3           lua_numbertocstring [417]
[413]    0.0    0.00    0.00       3         luaO_tostringbuff [413]
-----------------------------------------------
                0.00    0.00       3/3           GCTM <cycle 1> [160]
[414]    0.0    0.00    0.00       3         luaT_gettmbyobj [414]
-----------------------------------------------
                0.00    0.00       1/3           f_parser <cycle 1> [451]
                0.00    0.00       2/3           inclinenumber [287]
[415]    0.0    0.00    0.00       3         luaZ_fill [415]
                0.00    0.00       3/3           getF [403]
-----------------------------------------------
                                   2             pmain <cycle 1> [174]
                1.94    0.57       1/5           main [1]
[416]    0.0    0.00    0.00       3         lua_gc <cycle 1> [416]
                0.00    0.00       2/277783      luaE_setdebt [234]
                0.00    0.00       1/277780      setminordebt [245]
                0.00    0.00       1/2           luaC_changemode [427]
                                   1             entergen <cycle 1> [69]
-----------------------------------------------
                0.00    0.00       3/3           luaL_tolstring <cycle 1> [379]
[417]    0.0    0.00    0.00       3         lua_numbertocstring [417]
                0.00    0.00       3/370         index2value [250]
                0.00    0.00       3/3           luaO_tostringbuff [413]
-----------------------------------------------
                                   1             luaL_loadfilex <cycle 1> [460]
                                   2             setpath <cycle 1> [122]
[418]    0.0    0.00    0.00       3         lua_pushfstring <cycle 1> [418]
                                   3             luaO_pushvfstring <cycle 1> [412]
-----------------------------------------------
                0.00    0.00       3/3           io_noclose <cycle 1> [125]
[419]    0.0    0.00    0.00       3         lua_pushnil [419]
-----------------------------------------------
                0.00    0.00       3/3           luaL_checknumber [411]
[420]    0.0    0.00    0.00       3         lua_tonumberx [420]
                0.00    0.00       3/370         index2value [250]
-----------------------------------------------
                0.00    0.00       3/3           luaD_reallocstack [182]
[421]    0.0    0.00    0.00       3         relstack [421]
-----------------------------------------------
                0.00    0.00       3/3           luaD_reallocstack [182]
[422]    0.0    0.00    0.00       3         tryfuncTM [422]
-----------------------------------------------
                0.00    0.00       3/3           GCTM <cycle 1> [160]
[423]    0.0    0.00    0.00       3         udata2finalize [423]
-----------------------------------------------
                0.00    0.00       1/2           atomic2gen [136]
                0.00    0.00       1/2           dothecall [304]
[424]    0.0    0.00    0.00       2         cleargraylists [424]
-----------------------------------------------
                0.00    0.00       2/2           luaK_finish [375]
[425]    0.0    0.00    0.00       2         finaltarget [425]
-----------------------------------------------
                                   2             statement <cycle 1> [192]
[426]    0.0    0.00    0.00       2         ifstat <cycle 1> [426]
                0.00    0.00       4/6           patchlistaux [383]
                0.00    0.00       4/6           luaK_patchlist [376]
                0.00    0.00       4/6           luaK_patchtohere [377]
                                   2             test_then_block <cycle 1> [445]
                                   2             testnext <cycle 1> [259]
                                   2             check_match <cycle 1> [305]
-----------------------------------------------
                0.00    0.00       1/2           lua_gc <cycle 1> [416]
                0.00    0.00       1/2           luaC_freeallobjects [5]
[427]    0.0    0.00    0.00       2         luaC_changemode [427]
-----------------------------------------------
                0.00    0.00       2/2           entergen <cycle 1> [69]
[428]    0.0    0.00    0.00       2         luaC_runtilstate [428]
                0.00    0.00       1/1           singlestep [474]
-----------------------------------------------
                0.00    0.00       2/2           luaD_precall <cycle 1> [10]
[429]    0.0    0.00    0.00       2         luaD_growstack [429]
-----------------------------------------------
                0.00    0.00       2/2           luaH_set [77]
[430]    0.0    0.00    0.00       2         luaH_psetint [430]
                0.00    0.00       2/86          newcheckedkey [265]
-----------------------------------------------
                0.00    0.00       2/2           luaK_goiftrue [220]
[431]    0.0    0.00    0.00       2         luaK_concat [431]
-----------------------------------------------
                0.00    0.00       1/2           luaL_newstate [6]
                0.00    0.00       1/2           setrandfunc [173]
[432]    0.0    0.00    0.00       2         luaL_makeseed [432]
-----------------------------------------------
                                   1             docall <cycle 1> [215]
                1.94    0.57       1/5           main [1]
[433]    0.0    0.00    0.00       2         lua_pcallk <cycle 1> [433]
                0.00    0.00       1/18          index2stack [320]
                                   2             luaD_pcall <cycle 1> [374]
-----------------------------------------------
                0.00    0.00       1/2           luaopen_base <cycle 1> [85]
                0.00    0.00       1/2           luaopen_package <cycle 1> [61]
[434]    0.0    0.00    0.00       2         lua_rawgeti [434]
                0.00    0.00       2/11          gettable [349]
-----------------------------------------------
                0.00    0.00       1/2           checkcontrol [446]
                0.00    0.00       1/2           luaL_newstate [6]
[435]    0.0    0.00    0.00       2         lua_setwarnf [435]
-----------------------------------------------
                0.00    0.00       1/2           pmain <cycle 1> [174]
                0.00    0.00       1/2           luaL_len [459]
[436]    0.0    0.00    0.00       2         lua_tointegerx [436]
                0.00    0.00       2/370         index2value [250]
-----------------------------------------------
                0.00    0.00       1/2           luaL_newstate [6]
                0.00    0.00       1/2           setrandfunc [173]
[437]    0.0    0.00    0.00       2         luai_makeseed [437]
-----------------------------------------------
                0.00    0.00       2/2           luaH_set [77]
[438]    0.0    0.00    0.00       2         psetint [438]
-----------------------------------------------
                0.00    0.00       2/2           luaH_setint [179]
[439]    0.0    0.00    0.00       2         rawfinishnodeset [439]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           pmain <cycle 1> [174]
[440]    0.0    0.00    0.00       2         report [440]
-----------------------------------------------
                0.00    0.00       1/2           stack_init [195]
                0.00    0.00       1/2           close_state [4]
[441]    0.0    0.00    0.00       2         resetCI [441]
-----------------------------------------------
                0.00    0.00       2/2           docall <cycle 1> [215]
[442]    0.0    0.00    0.00       2         setsignal [442]
-----------------------------------------------
                0.00    0.00       1/2           parlist <cycle 1> [155]
                0.00    0.00       1/2           mainfunc <cycle 1> [131]
[443]    0.0    0.00    0.00       2         setvararg [443]
-----------------------------------------------
                0.00    0.00       1/2           internshrstr [42]
                0.00    0.00       1/2           luaS_init [169]
[444]    0.0    0.00    0.00       2         tablerehash [444]
-----------------------------------------------
                                   2             ifstat <cycle 1> [426]
[445]    0.0    0.00    0.00       2         test_then_block <cycle 1> [445]
                0.00    0.00       2/23          checknext [313]
                                   4             luaX_next <cycle 1> [217]
                                   2             cond <cycle 1> [219]
                                   2             block <cycle 1> [211]
-----------------------------------------------
                0.00    0.00       1/1           warnfon [479]
[446]    0.0    0.00    0.00       1         checkcontrol [446]
                0.00    0.00       1/2           lua_setwarnf [435]
-----------------------------------------------
                0.00    0.00       1/1           f_parser <cycle 1> [451]
[447]    0.0    0.00    0.00       1         checkmode [447]
-----------------------------------------------
                0.00    0.00       1/1           luaD_rawrunprotected <cycle 1> [56]
[448]    0.0    0.00    0.00       1         closepaux [448]
-----------------------------------------------
                0.00    0.00       1/1           pmain <cycle 1> [174]
[449]    0.0    0.00    0.00       1         collectargs [449]
-----------------------------------------------
                0.00    0.00       1/1           minor2inc [469]
[450]    0.0    0.00    0.00       1         entersweep [450]
                0.00    0.00       1/1           sweeptolive [478]
-----------------------------------------------
                                   1             luaD_rawrunprotected <cycle 1> [56]
[451]    0.0    0.00    0.00       1         f_parser <cycle 1> [451]
                0.00    0.00       1/1           checkmode [447]
                0.00    0.00       1/3           luaZ_fill [415]
                                   1             luaY_parser <cycle 1> [108]
-----------------------------------------------
                0.00    0.00       1/1           internshrstr [42]
[452]    0.0    0.00    0.00       1         growstrtab [452]
-----------------------------------------------
                0.00    0.00       1/1           pmain <cycle 1> [174]
[453]    0.0    0.00    0.00       1         handle_luainit [453]
-----------------------------------------------
                0.00    0.00       1/1           luaH_finishset [78]
[454]    0.0    0.00    0.00       1         luaC_barrierback_ [454]
                0.00    0.00       1/1111244     getgclist [223]
                0.00    0.00       1/555622      linkgclist_ [228]
-----------------------------------------------
                0.00    0.00       1/1           reallymarkobject [227]
[455]    0.0    0.00    0.00       1         luaE_threadsize [455]
-----------------------------------------------
                0.00    0.00       1/1           runargs [472]
[456]    0.0    0.00    0.00       1         luaE_warning [456]
-----------------------------------------------
                0.00    0.00       1/1           luaV_objlen [461]
[457]    0.0    0.00    0.00       1         luaH_getn [457]
                0.00    0.00       1/86          newcheckedkey [265]
-----------------------------------------------
                0.00    0.00       1/1           checkrepeated <cycle 2> [213]
[458]    0.0    0.00    0.00       1         luaK_nil [458]
                0.00    0.00       1/1           removevalues [471]
-----------------------------------------------
                0.00    0.00       1/1           pushargs [167]
[459]    0.0    0.00    0.00       1         luaL_len [459]
                0.00    0.00       1/1           lua_len [465]
                0.00    0.00       1/2           lua_tointegerx [436]
